movie_id,title_1M,genres_1M,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year,clean_title,imdbId,tmdbId,description
539,Sleepless in Seattle (1993),"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,Sleepless in Seattle,108160.0,858.0,A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.
540,Sliver (1993),['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,Sliver,108162.0,867.0,A book editor has an affair with a high-tech voyeur in an exclusive Manhattan apartment building.
541,Blade Runner (1982),"['Film-Noir', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1982,Blade Runner,83658.0,78.0,A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.
542,Son in Law (1993),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,Son in Law,108186.0,13203.0,"Having gotten a taste of college life, a drastically changed farm girl returns home for Thanksgiving break with her best friend, a flamboyant party animal who is clearly a fish out of water in a small farm town."
543,So I Married an Axe Murderer (1993),"['Comedy', 'Romance', 'Thriller']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1993,So I Married an Axe Murderer,108174.0,10442.0,A San Francisco poet who fears commitment suspects his girlfriend may have a knack for killing off her significant others.
544,Striking Distance (1993),['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,Striking Distance,108238.0,11074.0,"Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop and goes on the record with his allegations. Demoted then to river duty, the killer taunts Tom."
546,Super Mario Bros. (1993),"['Action', 'Adventure', ""Children's"", 'Sci-Fi']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,Super Mario Bros.,108255.0,9607.0,"Two Brooklyn plumbers, Mario and Luigi, must travel to another dimension to rescue a princess from the evil dictator King Koopa and stop him from taking over the world."
547,Surviving the Game (1994),"['Action', 'Adventure', 'Thriller']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,Surviving the Game,111323.0,17585.0,"A homeless man is hired as a survival guide for a group of wealthy businessmen on a hunting trip in the mountains, unaware that they are killers who hunt humans for sport, and that he is their new prey."
548,Terminal Velocity (1994),['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Terminal Velocity,111400.0,9057.0,A maverick skydiver and a former KGB agent team up to stop the Russian mafia from stealing gold.
549,Thirty-Two Short Films About Glenn Gould (1993),['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,Thirty-Two Short Films About Glenn Gould,108328.0,20967.0,"A collection of vignettes highlighting different aspects of the life, work, and character of the acclaimed Canadian classical pianist."
550,Threesome (1994),"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,Threesome,111418.0,10635.0,"A girl named Alex is by mistake housed with 2 guys, Stuart and Eddy, in a college dorm suite. After initial problems they become friends. Stuart has the hots for Alex, Alex for Eddy and Eddy for Stuart. Can it work?"
551,"Nightmare Before Christmas, The (1993)","[""Children's"", 'Comedy', 'Musical']",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1993,"Nightmare Before Christmas, The",107688.0,9479.0,"Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion."
552,"Three Musketeers, The (1993)","['Action', 'Adventure', 'Comedy']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,"Three Musketeers, The",108333.0,10057.0,"France, 1625. Young d'Artagnan heads to Paris to join the Musketeers, but the evil cardinal has disbanded them. d'Artagnan meets Athos, Porthos, and Aramis, three rogue musketeers, and joins them on their quest to save the king and country."
553,Tombstone (1993),['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1993,Tombstone,108358.0,11969.0,"A successful lawman's plans to retire anonymously in Tombstone, Arizona, are disrupted by the kind of outlaws he was famous for eliminating."
554,Trial by Jury (1994),['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,Trial by Jury,111488.0,41590.0,"Valerie is a juror in the trial of a mob boss. When her young son's life is threatened, she has no option other than to see that justice isn't done."
555,True Romance (1993),"['Action', 'Crime', 'Romance']",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1993,True Romance,108399.0,319.0,"In Detroit, a pop-culture enthusiast steals cocaine from his new wife's pimp and tries to sell it in Hollywood, prompting the mobsters who own the drugs to pursue the couple."
